Column,P-Value
Interface_Sum_Blosum_Non-Similar_Scores_Pair_1,0.025123821146275736
Interface_Average_Sum_Blosum_Non-Similar_Scores_Pair_1,0.02592051433311774
Interface_Difference_Sheet_Count_Pair_2,0.026136786938809192
Special-Sites_Average_Sum_Blosum_Matching_Scores_Pair_1,0.026585392263421066
Interface_Average_Difference_Volume_Buried_Residue_Scores_Pair_1,0.02663566638269534
Special-Sites_Average_Sum_Blosum_Matching_Scores_Joint,0.026637712337659696
Special-Sites_Average_Sum_Blosum_Positive_Scores_Joint,0.02741516541572794
Global_Average_Sum_Blosum_Matching_Scores_Pair_2,0.030892122185249567
Fasta_Length_B_Pair_2,0.03104719012515806
Interface_Residues_Length_Pair_2,0.034650786176277266
Interface_Average_Difference_Polarity_Scores_Pair_1,0.034745673436879114
Global_Matching_Percent_Pair_2,0.03501307502227863
Global_Non-Matching_Count_Joint,0.03502741256887138
Blast_Mismatch_Percent_Joint,0.03506022841283554
Blast_End_B_Pair_2,0.03593945169756578
Domain_Non-Matching_Count_Joint,0.03745244827608861
Interface_Non-Matching_Count_Joint,0.03997954199599431
Blast_Gap_Pair_2,0.040064017448057994
Interface_Residues_Length_Joint,0.043949351773037916
Interface_Average_Difference_Hydrophobicity_Scores_Pair_2,0.04595133495452789
Interface_Difference_Helix_Count_Pair_2,0.04744563920741394
Blast_Mismatch_Count_Joint,0.04818614734968656
Interface_Difference_Hydrophobicity_Scores_Pair_1,0.05035343579266227
Interface_Difference_Turn_Count_Pair_1,0.05051943592679493
Blast_Gap_Joint,0.05112320978752236
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_1,0.05159625401190167
Interface_Difference_Sheet_Count_Joint,0.05162181852018849
Domain_Sum_Blosum_Similar_Scores_Pair_1,0.05185956523564132
Blast_Coverage_A_Pair_2,0.05286772198563096
Global_Non-Matching-Gap_Count_Pair_2,0.05422966494019109
Domain_Sum_Blosum_Non-Similar_Scores_Pair_2,0.05847128690837956
Interface_Average_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_1,0.06059981922601404
Interface_Sum_Blosum_Similar_Scores_Pair_2,0.061317948117274916
Global_Average_Sum_Blosum_Positive_Scores_Pair_2,0.06247112710107634
Special-Sites_Non-Matching-Gap_Count_Joint,0.06454430976092873
Interface_Residues_Length_Pair_1,0.06696870960914476
Interface_Overlapping_Special-Sites_Count_Pair_2,0.06826243845850662
Special-Sites_Non-Matching-Gap_Percent_Joint,0.07460325108425567
Interface_Average_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_2,0.07614686437318574
Interface_Overlapping_Special-Sites_Percent_Pair_1,0.0797774834020315
Global_Non-Matching-Gap_Percent_Pair_1,0.08217595551632895
Interface_Sum_Blosum_Similar_Scores_Joint,0.08564504805319251
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Joint,0.08750164557451906
Global_Non-Matching-Gap_Percent_Joint,0.08755753354763468
Interface_Overlapping_Special-Sites_Percent_Pair_2,0.08888480735851556
Interface_Difference_Helix_Count_Joint,0.09023915625921952
Blast_Coverage_A_Joint,0.09104688670006233
Global_Sum_Blosum_Non-Similar_Scores_Pair_2,0.09128814452872153
Interface_Overlapping_Special-Sites_Count_Pair_1,0.09363477095819617
Interface_Average_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Joint,0.09523114639749092
Interface_Average_Difference_Hydrophobicity_Scores_Joint,0.09756749232136419
Global_Sum_Blosum_Similar_Scores_Pair_2,0.09805519744341845
Interface_Non-Matching_Count_Pair_1,0.0994644770418533
Domain_Sum_Blosum_Similar_Scores_Joint,0.10234046022502163
Blast_Alignment_Length_Pair_2,0.10439990321079179
Interface_Difference_Helix_Count_Pair_1,0.10493105566212668
Blast_Coverage_B_Pair_1,0.10942363516304365
Global_Average_Sum_Blosum_Similar_Scores_Joint,0.11488212338957876
Blast_Mismatch_Percent_Pair_1,0.1163032460365171
Blast_Coverage_B_Joint,0.11708898024520165
Global_Non-Matching_Count_Pair_2,0.11920795805251899
Global_Matching_Percent_Joint,0.1258051218371612
Interface_Difference_Sheet_Count_Pair_1,0.1296754374711454
Global_Average_Sum_Blosum_Matching_Scores_Joint,0.13203018431228253
Domain_Sum_Blosum_Positive_Scores_Pair_1,0.1435650032294582
Domain_Non-Matching_Percent_Pair_2,0.14537641983703797
Blast_Coverage_A_Pair_1,0.1565913387791329
Interface_Sum_Blosum_Similar_Scores_Pair_1,0.16375968186794754
Domain_Matching_Count_Pair_1,0.17481740697762638
Global_Average_Sum_Blosum_Positive_Scores_Joint,0.17947367453289537
Interface_Average_Difference_Sheet_Percent_Pair_1,0.18048135639180968
Domain_Sum_Blosum_Matching_Scores_Pair_1,0.18065097620824472
Interface_Average_Sum_Blosum_Similar_Scores_Pair_2,0.18066492360981407
Interface_Average_Difference_Helix_Percent_Pair_2,0.1815472685686801
Domain_Non-Matching_Percent_Pair_1,0.19399883581448368
Interface_Average_Difference_Helix_Percent_Joint,0.20499788666630697
Domain_Non-Matching_Count_Pair_2,0.2125686902936712
Interface_Average_Sum_Blosum_Similar_Scores_Pair_1,0.21995714349806705
Blast_Mismatch_Count_Pair_2,0.2225314191026263
Domain_Average_Sum_Blosum_Similar_Scores_Pair_2,0.22931308308129733
Domain_Length_Pair_2,0.23209977511570906
Interface_Average_Sum_Blosum_Similar_Scores_Joint,0.2321366230714353
Interface_Non-Matching_Percent_Pair_2,0.23830398769689853
Domain_Non-Matching_Percent_Joint,0.23886912421063167
Interface_Average_Difference_Helix_Percent_Pair_1,0.24154862371837543
Domain_Sum_Blosum_Similar_Scores_Pair_2,0.24446266595766458
Interface_Average_Difference_Sheet_Percent_Joint,0.24538151107184925
Blast_Gap_Pair_1,0.24944678242501556
Interface_Average_Difference_Sheet_Percent_Pair_2,0.25906325378901385
Interface_Average_Difference_Hydrophobicity_Scores_Pair_1,0.25915060281450053
Interface_Non-Matching_Percent_Pair_1,0.2599071667498193
Global_Matching_Percent_Pair_1,0.2603026591115641
Interface_Sum_Blosum_Matching_Scores_Pair_2,0.28485799751450047
Domain_Sum_Blosum_Positive_Scores_Joint,0.2934269198000239
Blast_Start_B_Pair_1,0.29614477328533495
