Column,P-Value
Interface_Overlapping_Special-Sites_Count_Joint,0.3008369885997163
Interface_Sum_Blosum_Positive_Scores_Pair_2,0.3011706804088168
Interface_Overlapping_Special-Sites_Percent_Pair_1,0.30380657647093434
Interface_Sum_Blosum_Similar_Scores_Pair_1,0.3052527549277452
Global_Sum_Blosum_Positive_Scores_Pair_1,0.30677190436344565
Interface_Residues_Percent_Pair_2,0.3085425948048943
Special-Sites_Length_Pair_2,0.30951880584675606
Global_Matching_Count_Joint,0.31729835179630717
Global_Sum_Blosum_Similar_Scores_Pair_2,0.3210232857748675
Blast_Positive_Count_Pair_1,0.32132638861024354
Interface_Overlapping_Special-Sites_Percent_Joint,0.322471032628801
Special-Sites_Length_Joint,0.3336643079602244
Interface_Difference_Polarity_Scores_Pair_2,0.3393548368169327
Special-Sites_Non-Matching-Gap_Percent_Joint,0.34329987213754287
Special-Sites_Matching_Count_Pair_2,0.34618201762180056
Domain_Average_Sum_Blosum_Matching_Scores_Pair_2,0.34725720439244756
Fasta_Length_B_Pair_2,0.3549685252370177
Special-Sites_Non-Matching-Gap_Count_Joint,0.3630494978022082
Interface_Residues_Length_Pair_2,0.3672633720005777
Interface_Residues_Percent_Joint,0.37604216410521324
Interface_Residues_Percent_Pair_1,0.38417846657613586
Global_Sum_Blosum_Matching_Scores_Joint,0.38636706067364357
Special-Sites_Sum_Blosum_Matching_Scores_Pair_2,0.3890276448637917
Interface_Sum_Blosum_Matching_Scores_Pair_1,0.3951087651842836
Domain_Non-Matching_Percent_Pair_1,0.3999940749337093
Blast_End_A_Joint,0.4010173388088783
Domain_Average_Sum_Blosum_Matching_Scores_Joint,0.4045853573228865
Global_Sum_Blosum_Matching_Scores_Pair_1,0.40996234487750394
Interface_Matching_Count_Pair_1,0.411732465020197
Special-Sites_Non-Matching-Gap_Count_Pair_2,0.4188963386232465
Global_Matching_Count_Pair_1,0.419563673253402
Domain_Non-Matching_Percent_Joint,0.4209010715536073
